                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  2.867,                 2.9199,                 3.0512,                0.86265,                0.78849,                0.82521,                0.41629,                 1.6555,                 1.3845,                  1.893,              0.0033276,              0.0033276,              0.0033276
                      2,                 1.4895,                 1.0048,                 1.5523,                0.95742,                 0.8921,                0.92689,                0.58276,                 1.2862,                0.72571,                 1.4721,              0.0066279,              0.0066279,              0.0066279
